199406,51,170805,0.0116,0.0128
199406,52,170806,0.0116,0.0128
199406,53,170962,0.0128,0.0192
199406,54,170943,0.0128,0.0192
199406,55,170964,0.0128,0.0192
199406,56,170944,0.0128,0.0192
199406,57,170965,0.0128,0.0192
199406,58,170963,0.0128,0.0192
199406,59,172807,0.01027,0.01143
199406,60,172536,0.01,0.0168
199406,61,172536,0.01,0.0168
199406,62,166991,0.0098,0.02
199406,63,166992,0.0098,0.02
199406,64,167019,0.0095,0.02048
199406,65,172334,0.0105,0.0112
199406,66,167074,0.0077,0.02048
199406,67,167001,0.0077,0.01638
199406,68,167002,0.0077,0.01638
199406,69,167000,0.0077,0.01638
199406,70,167003,0.0077,0.01638
199406,71,167004,0.0077,0.01638
199406,72,167005,0.0077,0.01638
199406,73,172527,0.0076,0.0128
199406,74,172527,0.0076,0.0128
199406,75,168773,0.0074,0.008
199406,76,168774,0.0074,0.008
199406,77,167383,0.00692,0.01024
199406,78,172893,0.00685,0.00762
199406,79,172890,0.00685,0.00762
199406,80,172884,0.00685,0.00762
199406,81,172892,0.00685,0.00762
199406,82,172883,0.00685,0.00762
199406,83,172888,0.00685,0.00762
199406,84,172899,0.00685,0.00762
199406,85,172900,0.00685,0.00762
199406,86,167381,0.00638,0.0088
199406,87,172524,0.00625,0.0104
199406,88,172525,0.00625,0.0104
199406,89,169566,0.00625,0.00851
199406,90,172524,0.00625,0.0104
199406,91,172524,0.00625,0.0104
199406,92,172525,0.00625,0.0104
199406,93,172525,0.00625,0.0104
199406,94,170811,0.0058,0.0064
199406,95,170792,0.0058,0.0064
199406,96,170793,0.0058,0.0064
199406,97,167072,0.0057,0.01229
199406,98,170997,0.0064,0.0096
199406,99,166972,0.0052,0.014
199406,100,166973,0.0052,0.014
199411,1,173279,0.17,0.23579
199411,2,172538,0.1434,0.184
199411,3,166998,0.0597,0.13517
199411,4,167070,0.0505,0.1106
199411,5,172320,0.0398,0.048
199411,6,172319,0.0398,0.048
199411,7,172318,0.0404,0.0448
199411,8,167058,0.0304,0.06554
199411,9,167057,0.0304,0.06554
199411,10,168781,0.0284,0.032
199411,11,168780,0.0284,0.032
199411,12,170968,0.0253,0.0384
199411,13,170967,0.0253,0.0384
199411,14,170969,0.0253,0.0384
199411,15,170815,0.0232,0.0256
199411,16,170813,0.0232,0.0256
199411,17,170814,0.0232,0.0256
199411,18,168778,0.0216,0.024
199411,19,170812,0.02,0.022
199411,20,170809,0.0174,0.0192
199411,21,172541,0.0152,0.026
199411,22,172540,0.0152,0.026
199411,23,172541,0.0152,0.026
199411,24,172540,0.0152,0.026
199411,25,167021,0.0151,0.03277
199411,26,167023,0.0151,0.03277
199411,27,167022,0.0151,0.03277
199411,28,167140,0.0139,0.02048
199411,29,172828,0.0137,0.01524
199411,30,172830,0.0137,0.01524
199411,31,172831,0.0137,0.01524
199411,32,172836,0.0137,0.01524
199411,33,172821,0.0137,0.01524
199411,34,172823,0.0137,0.01524
199411,35,172812,0.0137,0.01524
199411,36,172811,0.0137,0.01524
199411,37,172813,0.0137,0.01524
199411,38,172810,0.0137,0.01524
199411,39,172837,0.0137,0.01524
199411,40,172820,0.0137,0.01524
199411,41,172838,0.0137,0.01524
199411,42,172814,0.0137,0.01524
199411,43,172835,0.0137,0.01524
199411,44,172832,0.0137,0.01524
199411,45,172822,0.0137,0.01524
199411,46,172839,0.0137,0.01524
199411,47,172312,0.0136,0.016
199411,48,170962,0.0128,0.0192
199411,49,170943,0.0128,0.0192
199411,50,170951,0.0128,0.0192
199411,51,170952,0.0128,0.0192
199411,52,170964,0.0128,0.0192
199411,53,170944,0.0128,0.0192
199411,54,170965,0.0128,0.0192
199411,55,170963,0.0128,0.0192
199411,56,169640,0.0884,0.13619
199411,57,169615,0.0442,0.1064
199411,58,169457,0.0287,0.04256
199411,59,169388,0.0121,0.03405
199411,60,169651,0.0121,0.01702
199411,61,169652,0.0125,0.01702
199411,62,172539,0.0119,0.02
199411,63,172539,0.0119,0.02
199411,64,170807,0.0116,0.0128
199411,65,170804,0.0116,0.0128
199411,66,170805,0.0116,0.0128
199411,67,170806,0.0116,0.0128
199411,68,172807,0.01027,0.01143
199411,69,172537,0.01,0.0168
199411,70,172537,0.01,0.0168
199411,71,172536,0.01,0.0168
199411,72,172536,0.01,0.0168
199411,73,166992,0.0098,0.02
199411,74,166991,0.0098,0.02
199411,75,172334,0.0105,0.0112
199411,76,167019,0.0095,0.02048
199411,77,169627,0.00953,0.01277
199411,78,169626,0.0091,0.01277
199411,79,167074,0.0077,0.02048
199411,80,167001,0.0077,0.01638
199411,81,167007,0.0077,0.01638
199411,82,167002,0.0077,0.01638
199411,83,167000,0.0077,0.01638
199411,84,167003,0.0077,0.01638
199411,85,167004,0.0077,0.01638
199411,86,167005,0.0077,0.01638
199411,87,172527,0.0076,0.0128
199411,88,172527,0.0076,0.0128
199411,89,168775,0.0074,0.008
199411,90,168773,0.0074,0.008
199411,91,168774,0.0074,0.008
199411,92,168776,0.0071,0.008
199411,93,167383,0.00692,0.01024
199411,94,172893,0.00685,0.00762
199411,95,172890,0.00685,0.00762
199411,96,172884,0.00685,0.00762
199411,97,172892,0.00685,0.00762
199411,98,172883,0.00685,0.00762
199411,99,172888,0.00685,0.00762
199411,100,172899,0.00685,0.00762
199506,1,173279,0.17,0.23579
199506,2,172538,0.1434,0.184
199506,3,172576,0.1271,0.154
199506,4,170942,0.1005,0.1536
199506,5,172336,0.109,0.128
199506,6,166998,0.0597,0.13517
199506,7,172330,0.0596,0.0672
199506,8,167071,0.0523,0.1147
199506,9,170986,0.0508,0.0768
199506,10,170987,0.0508,0.0768
199506,11,169640,0.0884,0.13619
199506,12,169615,0.0442,0.1064
199506,13,169530,0.0442,0.06809
199506,14,172320,0.0398,0.048
199506,15,172319,0.0398,0.048
199506,16,172318,0.0404,0.0448
199506,17,172578,0.0337,0.0408
199506,18,170985,0.0317,0.048
199506,19,167058,0.0304,0.06554
199506,20,167057,0.0304,0.06554
199506,21,169457,0.0287,0.04256
199506,22,168781,0.0284,0.032
199506,23,168780,0.0284,0.032
199506,24,170977,0.0253,0.0384
